,대지위치,주용도코드명,자전거전용도로비율,stcnsDelayDay,실제착공일,지역코드명
0,서울특별시 강남구 개포동 12번지, , , ,20011210, 
1,서울특별시 강남구 개포동 12번지, , , , , 
2,서울특별시 강남구 개포동 12번지, , , , , 
3,서울특별시 강남구 개포동 12번지, , , , , 
4,서울특별시 강남구 개포동 12-4번지,문화및집회시설, , , ,일반주거지역
5,서울특별시 강남구 개포동 12-4번지, , , , ,일반주거지역
6,서울특별시 강남구 개포동 12-4번지,제1종근린생활시설, , , ,도시지역
7,서울특별시 강남구 개포동 12-4번지,제2종근린생활시설, , , ,제3종일반주거지역
8,서울특별시 강남구 개포동 12-4번지,교육연구시설, , , , 
9,서울특별시 강남구 개포동 12-4번지,제2종근린생활시설, , , ,제3종일반주거지역
10,서울특별시 강남구 개포동 12-4번지,제1종근린생활시설, , , , 
11,서울특별시 강남구 개포동 12-4번지,제2종근린생활시설, , , , 
12,서울특별시 강남구 개포동 12-4번지,제2종근린생활시설, , , , 
13,서울특별시 강남구 개포동 12-4번지,제2종근린생활시설, , , ,상대보호구역
14,서울특별시 강남구 개포동 12-4번지,제2종근린생활시설, , , ,제3종일반주거지역
15,서울특별시 강남구 개포동 12-4번지,제2종근린생활시설, , , ,상대보호구역
16,서울특별시 강남구 개포동 12-4번지,제1종근린생활시설, , , ,상대보호구역
17,서울특별시 강남구 개포동 12-4번지,제1종근린생활시설, , , ,제3종일반주거지역
18,서울특별시 강남구 개포동 12-4번지,제2종근린생활시설, , , ,제3종일반주거지역
19,서울특별시 강남구 개포동 12-4번지,제1종근린생활시설, , , , 
20,서울특별시 강남구 개포동 12-4번지,제1종근린생활시설, , , ,제3종일반주거지역
21,서울특별시 강남구 개포동 12-4번지,제1종근린생활시설, , , ,제3종일반주거지역
22,서울특별시 강남구 개포동 12-4번지,제2종근린생활시설, , , ,도시지역
23,서울특별시 강남구 개포동 13-3번지,업무시설, , , , 
24,서울특별시 강남구 개포동 13-3번지,업무시설, , , ,일반상업지역
25,서울특별시 강남구 개포동 13-3번지,업무시설, , , ,일반상업지역
26,서울특별시 강남구 개포동 13-3번지,업무시설, , , ,일반상업지역
27,서울특별시 강남구 개포동 13-3번지,업무시설, , , ,일반상업지역
28,서울특별시 강남구 개포동 13-3번지,업무시설, , , ,일반상업지역
29,서울특별시 강남구 개포동 13-3번지,업무시설, , , , 
30,서울특별시 강남구 개포동 13-3번지,업무시설, , , ,도시지역
31,서울특별시 강남구 개포동 13-3번지,판매시설, , , ,일반상업지역
32,서울특별시 강남구 개포동 13-3번지,판매시설, , , ,도시지역
33,서울특별시 강남구 개포동 13-3번지,업무시설, , , ,일반상업지역
34,서울특별시 강남구 개포동 13-3번지,업무시설, , , ,가로구역별 최고높이 제한지역
35,서울특별시 강남구 개포동 13-3번지,판매시설, , , ,가로구역별 최고높이 제한지역
36,서울특별시 강남구 개포동 14번지,업무시설, , , ,제2종일반주거지역
37,서울특별시 강남구 개포동 14번지,업무시설, , , , 
38,서울특별시 강남구 개포동 14번지, , , , ,제2종일반주거지역
39,서울특별시 강남구 개포동 14번지,업무시설, , , ,제2종일반주거지역
40,서울특별시 강남구 개포동 14번지,업무시설, , , ,제2종일반주거지역
41,서울특별시 강남구 개포동 14번지, , , , ,제2종일반주거지역
42,서울특별시 강남구 개포동 14번지,업무시설,20220329, ,20220419,상대보호구역
43,서울특별시 강남구 개포동 14번지, , , , , 
44,서울특별시 강남구 개포동 14번지, , , , ,상대보호구역
45,서울특별시 강남구 개포동 14번지, , , , ,제2종일반주거지역
46,서울특별시 강남구 개포동 14번지,업무시설,20220627, ,20220708,상대보호구역
47,서울특별시 강남구 개포동 14-1번지,판매시설, , , ,도시지역
48,서울특별시 강남구 개포동 14-1번지,업무시설, , , ,일반상업지역
49,서울특별시 강남구 개포동 14-3번지,종교시설,20120709, ,20120709,도시지역
50,서울특별시 강남구 개포동 14-4번지, , , , , 
51,서울특별시 강남구 개포동 14-4번지,업무시설, , , ,도시지역
52,서울특별시 강남구 개포동 14-4번지,업무시설, , , ,도시지역
53,서울특별시 강남구 개포동 14-4번지,업무시설, , , ,제3종일반주거지역
54,서울특별시 강남구 개포동 14-4번지, , , , ,상대보호구역
55,서울특별시 강남구 개포동 138번지, , , , , 
56,서울특별시 강남구 개포동 138번지, , , , ,제2종일반주거지역
57,서울특별시 강남구 개포동 138번지, , , , , 
58,서울특별시 강남구 개포동 138번지, , , , , 
59,서울특별시 강남구 개포동 138번지, , , , , 
60,서울특별시 강남구 개포동 138번지, , , , , 
61,서울특별시 강남구 개포동 138번지, , , , , 
62,서울특별시 강남구 개포동 138번지, , , , , 
63,서울특별시 강남구 개포동 138번지, , , , ,상대보호구역
64,서울특별시 강남구 개포동 138번지,공동주택, , , ,제2종일반주거지역
65,서울특별시 강남구 개포동 138번지,공동주택,20160820, , ,제2종일반주거지역
66,서울특별시 강남구 개포동 138-1번지, , , , , 
67,서울특별시 강남구 개포동 140번지, , , , , 
68,서울특별시 강남구 개포동 140번지, , , , ,도시지역
69,서울특별시 강남구 개포동 140번지, , , , , 
70,서울특별시 강남구 개포동 140번지, , , , , 
71,서울특별시 강남구 개포동 140번지, , , , ,도시지역
72,서울특별시 강남구 개포동 140번지, , , , ,도시지역
73,서울특별시 강남구 개포동 140번지, , , , ,도시지역
74,서울특별시 강남구 개포동 140번지, , , , ,도시지역
75,서울특별시 강남구 개포동 140번지, , , , , 
76,서울특별시 강남구 개포동 140번지, , , , , 
77,서울특별시 강남구 개포동 142번지, , , , ,상대보호구역
78,서울특별시 강남구 개포동 153번지,교육연구시설, , , ,도시지역
79,서울특별시 강남구 개포동 153번지, , , , ,제2종일반주거지역
80,서울특별시 강남구 개포동 153번지,교육연구시설,20181214, ,20181213,제2종일반주거지역
81,서울특별시 강남구 개포동 153번지,교육연구시설, , , ,도시지역
82,서울특별시 강남구 개포동 155번지,공동주택, , ,20000726,일반주거지역
83,서울특별시 강남구 개포동 157번지,제1종근린생활시설, , , ,준주거지역
84,서울특별시 강남구 개포동 157번지, , , , , 
85,서울특별시 강남구 개포동 157번지,제1종근린생활시설,20161124, ,20161123,준주거지역
86,서울특별시 강남구 개포동 157-1번지,문화및집회시설,20000331, ,20000414,준주거지역
87,서울특별시 강남구 개포동 157-9번지,공동주택,20110103, ,20101231,도시지역
88,서울특별시 강남구 개포동 157-9번지,교육연구및복지시설, , , ,준주거지역
89,서울특별시 강남구 개포동 157-15번지,제2종근린생활시설, , ,20010407,제1종일반주거지역
90,서울특별시 강남구 개포동 158번지,제2종근린생활시설,20091025,20100501,20091207,준주거지역
91,서울특별시 강남구 개포동 158-7번지,제2종근린생활시설, , , ,도시지역
92,서울특별시 강남구 개포동 158-7번지,제1종근린생활시설,20180410, ,20180409,준주거지역
93,서울특별시 강남구 개포동 158-8번지,제2종근린생활시설, , , ,일반주거지역
94,서울특별시 강남구 개포동 158-8번지,제1종근린생활시설,20160924, ,20160922,준주거지역
95,서울특별시 강남구 개포동 158-11번지,제2종근린생활시설, , , ,도시지역
96,서울특별시 강남구 개포동 158-12번지,제2종근린생활시설,20070716, , ,준주거지역
97,서울특별시 강남구 개포동 158-12번지,제2종근린생활시설, , , , 
98,서울특별시 강남구 개포동 159-2번지,업무시설, , , ,상대보호구역
99,서울특별시 강남구 개포동 159-4번지,단독주택, , , ,준주거지역
100,서울특별시 강남구 개포동 159-5번지,공동주택, , , ,준주거지역
101,서울특별시 강남구 개포동 159-7번지,제1종근린생활시설, , , ,준주거지역
102,서울특별시 강남구 개포동 160번지,공동주택,20020301, ,20020313,도시지역
103,서울특별시 강남구 개포동 160-3번지,공동주택, ,20050910, ,관리지역
104,서울특별시 강남구 개포동 160-5번지,공동주택,20110601, ,20110601,준주거지역
105,서울특별시 강남구 개포동 160-6번지,단독주택,20120412, ,20120406,준주거지역
106,서울특별시 강남구 개포동 160-6번지,공동주택, , , ,준주거지역
107,서울특별시 강남구 개포동 161-2번지,단독주택,20100819, ,20100819,제2종일반주거지역
108,서울특별시 강남구 개포동 161-4번지,단독주택,20140227, ,20140228,제2종일반주거지역
109,서울특별시 강남구 개포동 163번지,공동주택,20031007, ,20031027,일반주거지역
110,서울특별시 강남구 개포동 163-1번지,공동주택,20170105, ,20170125,도시지역
111,서울특별시 강남구 개포동 163-5번지,제2종근린생활시설, , , , 
112,서울특별시 강남구 개포동 164번지,제2종근린생활시설,20010305, ,20010306,일반주거지역
113,서울특별시 강남구 개포동 164-1번지, , , , , 
114,서울특별시 강남구 개포동 164-1번지,교육연구시설,20150320, ,20150324,도시지역
115,서울특별시 강남구 개포동 164-1번지,교육연구시설,20210801, ,20210806,제2종일반주거지역
116,서울특별시 강남구 개포동 164-2번지,제2종근린생활시설, , , ,도시지역
117,서울특별시 강남구 개포동 164-4번지,공동주택,20030315, ,20030415,일반주거지역
118,서울특별시 강남구 개포동 164-4번지,공동주택, , , ,제2종일반주거지역
119,서울특별시 강남구 개포동 164-5번지,제2종근린생활시설,20230320, ,20230316,도시지역
120,서울특별시 강남구 개포동 164-9번지, , , , , 
121,서울특별시 강남구 개포동 164-9번지,공동주택,20160215, ,20170217,제2종일반주거지역
122,서울특별시 강남구 개포동 165번지,공동주택, , , ,일반주거지역
123,서울특별시 강남구 개포동 165번지,공동주택, , , ,제2종일반주거지역
124,서울특별시 강남구 개포동 165번지,제1종근린생활시설, , , ,제2종일반주거지역
125,서울특별시 강남구 개포동 165-6번지,제2종근린생활시설, , , ,일반주거지역
126,서울특별시 강남구 개포동 166-1번지,단독주택, , , ,준주거지역
127,서울특별시 강남구 개포동 166-1번지,단독주택, , , ,준주거지역
128,서울특별시 강남구 개포동 166-2번지,공동주택,20040715,20041010,20040915,도시지역
129,서울특별시 강남구 개포동 166-2번지,제2종근린생활시설,199908, , , 
130,서울특별시 강남구 개포동 166-3번지,공동주택,20030310, ,20030513,준주거지역
131,서울특별시 강남구 개포동 166-4번지,공동주택,20020430, ,20020506,준주거지역
132,서울특별시 강남구 개포동 166-6번지,공동주택, , , ,준주거지역
133,서울특별시 강남구 개포동 166-7번지,공동주택, , ,20010602,준주거지역
134,서울특별시 강남구 개포동 166-8번지,공동주택, , ,20010602,준주거지역
135,서울특별시 강남구 개포동 167-9번지,제1종근린생활시설,20220101, ,20220114,도시지역
136,서울특별시 강남구 개포동 168-2번지,제2종근린생활시설, , , ,제3종일반주거지역
137,서울특별시 강남구 개포동 168-5번지,제2종근린생활시설, , , ,도시지역
138,서울특별시 강남구 개포동 168-7번지, , , , ,제3종일반주거지역
139,서울특별시 강남구 개포동 168-7번지, , , , ,제3종일반주거지역
140,서울특별시 강남구 개포동 168-10번지, , , , ,일반주거지역
141,서울특별시 강남구 개포동 168-10번지,제2종근린생활시설, , , , 
142,서울특별시 강남구 개포동 168-11번지, , , , ,일반주거지역
143,서울특별시 강남구 개포동 169번지,제2종근린생활시설, , , ,도시지역
144,서울특별시 강남구 개포동 169-1번지, , , ,19970305,일반주거지역
145,서울특별시 강남구 개포동 169-2번지,단독주택,20170217, ,20170224,제3종일반주거지역
146,서울특별시 강남구 개포동 169-8번지,공동주택,20220610, ,20220621,상대보호구역
147,서울특별시 강남구 개포동 169-10번지,제2종근린생활시설, , , ,제3종일반주거지역
148,서울특별시 강남구 개포동 170-4번지,공동주택,20170627, ,20170705,제2종일반주거지역
149,서울특별시 강남구 개포동 170-6번지,공동주택,20010325, ,20020330,일반주거지역
150,서울특별시 강남구 개포동 170-12번지,단독주택,20020506, ,20020521,일반주거지역
151,서울특별시 강남구 개포동 170-13번지, , , , , 
152,서울특별시 강남구 개포동 170-13번지,공동주택,20170525, ,20170607,도시지역
153,서울특별시 강남구 개포동 171-3번지,단독주택, , ,20010509,일반주거지역
154,서울특별시 강남구 개포동 171-4번지,공동주택,20180816, ,20180810,제2종일반주거지역
155,서울특별시 강남구 개포동 171-6번지,단독주택,20210315, ,20210503,제2종일반주거지역
156,서울특별시 강남구 개포동 171-8번지,공동주택,20220603, ,20220530,도시지역
157,서울특별시 강남구 개포동 171-14번지,제2종근린생활시설, , ,20010808,일반주거지역
158,서울특별시 강남구 개포동 172번지, , , , ,제2종일반주거지역
159,서울특별시 강남구 개포동 172-2번지,문화및집회시설,20011016,20030807,20021022,일반주거지역
160,서울특별시 강남구 개포동 172-2번지,문화및집회시설, , , ,일반주거지역
161,서울특별시 강남구 개포동 172-2번지, , , , , 
162,서울특별시 강남구 개포동 172-2번지,종교시설,20180309, ,20180313,제2종일반주거지역
163,서울특별시 강남구 개포동 172-11번지, , , , ,일반주거지역
164,서울특별시 강남구 개포동 176-1번지,공동주택,200202, ,20020218,일반주거지역
165,서울특별시 강남구 개포동 176-2번지, , , , , 
166,서울특별시 강남구 개포동 176-2번지, , , , ,도시지역
167,서울특별시 강남구 개포동 176-2번지, , , , ,상대보호구역
168,서울특별시 강남구 개포동 176-2번지, , , , ,제2종일반주거지역
169,서울특별시 강남구 개포동 179-6번지,공동주택, , ,20020524,일반주거지역
170,서울특별시 강남구 개포동 180번지,창고시설, , , , 
171,서울특별시 강남구 개포동 183-1번지,자동차관련시설,20050815, ,20050907,도시지역
172,서울특별시 강남구 개포동 185번지, , , , , 
173,서울특별시 강남구 개포동 186번지,판매및영업시설, , , ,일반상업지역
174,서울특별시 강남구 개포동 186번지, , , , ,일반상업지역
175,서울특별시 강남구 개포동 186-1번지,제2종근린생활시설, , , , 
176,서울특별시 강남구 개포동 186-1번지,제2종근린생활시설, , , ,일반상업지역
177,서울특별시 강남구 개포동 186-1번지,제2종근린생활시설, , , , 
178,서울특별시 강남구 개포동 186-1번지,교육연구및복지시설, , , , 
179,서울특별시 강남구 개포동 186-1번지,제2종근린생활시설, , , ,도시지역
180,서울특별시 강남구 개포동 186-1번지,제1종근린생활시설, , , ,일반상업지역
181,서울특별시 강남구 개포동 186-1번지,제1종근린생활시설, , , ,일반상업지역
182,서울특별시 강남구 개포동 186-1번지,제2종근린생활시설, , , ,일반상업지역
183,서울특별시 강남구 개포동 186-3번지,제1종근린생활시설, , , ,도시지역
184,서울특별시 강남구 개포동 186-4번지,제1종근린생활시설, , , ,도시지역
185,서울특별시 강남구 개포동 186-4번지,교육연구시설, , , ,일반상업지역
186,서울특별시 강남구 개포동 186-4번지,제1종근린생활시설, , , ,도시지역
187,서울특별시 강남구 개포동 186-4번지,제2종근린생활시설,20070829, , ,일반상업지역
188,서울특별시 강남구 개포동 186-10번지,제2종근린생활시설, , , ,상대보호구역
189,서울특별시 강남구 개포동 186-11번지,제2종근린생활시설,20180329, ,20180328,상대보호구역
190,서울특별시 강남구 개포동 186-13번지,제2종근린생활시설, , , ,일반상업지역
191,서울특별시 강남구 개포동 186-13번지,제1종근린생활시설, , , ,도시지역
192,서울특별시 강남구 개포동 186-13번지, , , , , 
193,서울특별시 강남구 개포동 186-13번지,제1종근린생활시설,20161013, ,20161017,일반상업지역
194,서울특별시 강남구 개포동 186-13번지,업무시설, , , ,일반상업지역
195,서울특별시 강남구 개포동 186-14번지,업무시설, , , ,일반상업지역
196,서울특별시 강남구 개포동 186-14번지,업무시설, , , ,일반상업지역
197,서울특별시 강남구 개포동 186-14번지,제1종근린생활시설, , , ,일반주거지역
198,서울특별시 강남구 개포동 186-14번지,업무시설, , , ,도시지역
199,서울특별시 강남구 개포동 186-15번지,제2종근린생활시설, , , , 
200,서울특별시 강남구 개포동 186-15번지,제2종근린생활시설, , , , 
201,서울특별시 강남구 개포동 186-15번지,제2종근린생활시설, , , , 
202,서울특별시 강남구 개포동 186-15번지,제2종근린생활시설, , , , 
203,서울특별시 강남구 개포동 186-15번지,제2종근린생활시설, , , ,도시지역
204,서울특별시 강남구 개포동 186-15번지,교육연구시설, , , ,일반상업지역
205,서울특별시 강남구 개포동 186-15번지,제2종근린생활시설, , , ,도시지역
206,서울특별시 강남구 개포동 186-15번지,제2종근린생활시설, , , , 
207,서울특별시 강남구 개포동 186-15번지,제2종근린생활시설, , , , 
208,서울특별시 강남구 개포동 186-15번지,제1종근린생활시설, , , ,일반상업지역
209,서울특별시 강남구 개포동 186-15번지,제2종근린생활시설, , , ,일반상업지역
210,서울특별시 강남구 개포동 186-15번지,판매시설, , , , 
211,서울특별시 강남구 개포동 186-16번지,교육연구및복지시설, , , ,일반상업지역
212,서울특별시 강남구 개포동 186-16번지,교육연구시설, , , ,일반상업지역
213,서울특별시 강남구 개포동 186-16번지,제2종근린생활시설, , , ,도시지역
214,서울특별시 강남구 개포동 186-16번지,제2종근린생활시설, , , ,도시지역
215,서울특별시 강남구 개포동 186-16번지,제1종근린생활시설, , , ,일반상업지역
216,서울특별시 강남구 개포동 186-16번지,교육연구및복지시설, , , ,일반상업지역
217,서울특별시 강남구 개포동 186-16번지,교육연구시설, , , ,도시지역
218,서울특별시 강남구 개포동 186-16번지,교육연구시설, , , ,상대보호구역
219,서울특별시 강남구 개포동 186-17번지,제1종근린생활시설, , , ,일반상업지역
220,서울특별시 강남구 개포동 186-17번지,제1종근린생활시설, , , ,일반상업지역
221,서울특별시 강남구 개포동 186-17번지,제1종근린생활시설, , , ,일반상업지역
222,서울특별시 강남구 개포동 186-17번지,교육연구시설, , , ,일반상업지역
223,서울특별시 강남구 개포동 186-17번지,판매시설, , , ,도시지역
224,서울특별시 강남구 개포동 186-17번지, , , , ,일반상업지역
225,서울특별시 강남구 개포동 186-17번지,제2종근린생활시설, , , ,상대보호구역
226,서울특별시 강남구 개포동 186-18번지,제1종근린생활시설, , , ,상대보호구역
227,서울특별시 강남구 개포동 186-18번지,제2종근린생활시설, , , , 
228,서울특별시 강남구 개포동 186-18번지,제1종근린생활시설, , , ,상대보호구역
229,서울특별시 강남구 개포동 189번지, , , , , 
230,서울특별시 강남구 개포동 189번지, , , , , 
231,서울특별시 강남구 개포동 189번지, , , , , 
232,서울특별시 강남구 개포동 189번지, , , , , 
233,서울특별시 강남구 개포동 189번지, , , , , 
234,서울특별시 강남구 개포동 189번지, , , , , 
235,서울특별시 강남구 개포동 189번지, , , , , 
236,서울특별시 강남구 개포동 189번지, , , , , 
237,서울특별시 강남구 개포동 189번지, , , , , 
238,서울특별시 강남구 개포동 189번지, , , , , 
239,서울특별시 강남구 개포동 189번지, , , , , 
240,서울특별시 강남구 개포동 189번지,제1종근린생활시설, , , ,도시지역
241,서울특별시 강남구 개포동 189번지,노유자시설, , , ,도시지역
242,서울특별시 강남구 개포동 189번지,제1종근린생활시설, , , ,도시지역
243,서울특별시 강남구 개포동 189번지, , , , , 
244,서울특별시 강남구 개포동 189번지, , , , , 
245,서울특별시 강남구 개포동 189번지, , , , , 
246,서울특별시 강남구 개포동 189번지, , , , , 
247,서울특별시 강남구 개포동 189번지, , , , , 
248,서울특별시 강남구 개포동 189번지, , , , , 
249,서울특별시 강남구 개포동 189번지, , , , , 
250,서울특별시 강남구 개포동 189번지, , , , , 
251,서울특별시 강남구 개포동 189번지, , , , , 
252,서울특별시 강남구 개포동 189번지, , , , ,상대보호구역
253,서울특별시 강남구 개포동 189번지, , , , , 
254,서울특별시 강남구 개포동 189번지, , , , ,상대보호구역
255,서울특별시 강남구 개포동 189번지, , , , , 
256,서울특별시 강남구 개포동 189번지, , , , ,도시지역
257,서울특별시 강남구 개포동 189번지, , , , ,상대보호구역
258,서울특별시 강남구 개포동 189번지, , , , ,상대보호구역
259,서울특별시 강남구 개포동 189번지, , , , , 
260,서울특별시 강남구 개포동 189번지, , , , , 
261,서울특별시 강남구 개포동 189번지, , , , , 
262,서울특별시 강남구 개포동 189번지, , , , , 
263,서울특별시 강남구 개포동 189번지, , , , , 
264,서울특별시 강남구 개포동 189번지, , , , , 
265,서울특별시 강남구 개포동 189번지, , , , ,상대보호구역
266,서울특별시 강남구 개포동 189번지, , , , , 
267,서울특별시 강남구 개포동 189번지, , , , , 
268,서울특별시 강남구 개포동 189번지, , , , , 
269,서울특별시 강남구 개포동 189번지, , , , , 
270,서울특별시 강남구 개포동 189번지, , , , , 
271,서울특별시 강남구 개포동 189번지, , , , , 
272,서울특별시 강남구 개포동 189번지, , , , ,상대보호구역
273,서울특별시 강남구 개포동 189번지, , , , ,상대보호구역
274,서울특별시 강남구 개포동 189번지, , , , , 
275,서울특별시 강남구 개포동 189번지,제1종근린생활시설,20230123, ,20230119,도시지역
276,서울특별시 강남구 개포동 189-1번지, , , , , 
277,서울특별시 강남구 개포동 189-2번지, , , , , 
278,서울특별시 강남구 개포동 189-3번지, , , , , 
279,서울특별시 강남구 개포동 189-4번지, , , , , 
280,서울특별시 강남구 개포동 189-5번지, , , , , 
281,서울특별시 강남구 개포동 235-16번지,공동주택, , ,20010709, 
282,서울특별시 강남구 개포동 269-13번지,공동주택, ,20030325, ,일반주거지역
283,서울특별시 강남구 개포동 371-75번지, , , , , 
284,서울특별시 강남구 개포동 565번지,위험물저장및처리시설,20071109, , ,도시지역
285,서울특별시 강남구 개포동 565번지,위험물저장및처리시설, , , ,도시지역
286,서울특별시 강남구 개포동 565번지, , , , ,자연녹지지역
287,서울특별시 강남구 개포동 565-3번지,자동차관련시설,20090810, ,20090811,도시지역
288,서울특별시 강남구 개포동 567-2번지, , , , ,자연녹지지역
289,서울특별시 강남구 개포동 651-1번지, , , , ,상대보호구역
290,서울특별시 강남구 개포동 651-1번지, , , , ,제3종일반주거지역
291,서울특별시 강남구 개포동 651-1번지, , , , , 
292,서울특별시 강남구 개포동 651-1번지, , , , , 
293,서울특별시 강남구 개포동 651-1번지, , , , ,제3종일반주거지역
294,서울특별시 강남구 개포동 655-3번지,공동주택, , , ,도시지역
295,서울특별시 강남구 개포동 655-4번지,제1종근린생활시설, , , ,도시지역
296,서울특별시 강남구 개포동 655-4번지,제1종근린생활시설, , , ,도시지역
297,서울특별시 강남구 개포동 655-4번지,제1종근린생활시설,20060301, ,20060324,제3종일반주거지역
298,서울특별시 강남구 개포동 656번지, , , , , 
299,서울특별시 강남구 개포동 656번지, , , , ,상대보호구역
300,서울특별시 강남구 개포동 656번지, , , , , 
301,서울특별시 강남구 개포동 656번지, , , , , 
302,서울특별시 강남구 개포동 656번지, , , , , 
303,서울특별시 강남구 개포동 656번지, , , , , 
304,서울특별시 강남구 개포동 656번지, , , , , 
305,서울특별시 강남구 개포동 656번지, , , , , 
306,서울특별시 강남구 개포동 656번지,제1종근린생활시설,20200720, ,20200722,상대보호구역
307,서울특별시 강남구 개포동 656-1번지,노유자시설,20200429, ,20200511,상대보호구역
308,서울특별시 강남구 개포동 656-2번지, , , , , 
309,서울특별시 강남구 개포동 656-3번지, , , , , 
310,서울특별시 강남구 개포동 656-3번지, , , , ,도시지역
311,서울특별시 강남구 개포동 656-3번지, , , , ,도시지역
312,서울특별시 강남구 개포동 656-3번지, , , , , 
313,서울특별시 강남구 개포동 656-3번지, , , , , 
314,서울특별시 강남구 개포동 656-3번지, , , , ,도시지역
315,서울특별시 강남구 개포동 656-3번지, , , , ,도시지역
316,서울특별시 강남구 개포동 660-1번지, , , , ,상대보호구역
317,서울특별시 강남구 개포동 660-1번지, , , , ,제2종일반주거지역
318,서울특별시 강남구 개포동 660-1번지, , , , , 
319,서울특별시 강남구 개포동 660-1번지, , , , , 
320,서울특별시 강남구 개포동 660-1번지, , , , , 
321,서울특별시 강남구 개포동 660-1번지, , , , , 
322,서울특별시 강남구 개포동 660-1번지,업무시설,20221130, ,20230224,제2종일반주거지역
323,서울특별시 강남구 개포동 660-4번지, , , , , 
324,서울특별시 강남구 개포동 660-4번지, , , , ,상대보호구역
325,서울특별시 강남구 개포동 660-4번지,제1종근린생활시설,20200603, , ,제2종일반주거지역
326,서울특별시 강남구 개포동 660-4번지, , , , ,제2종일반주거지역
327,서울특별시 강남구 개포동 660-4번지, , , , ,제2종일반주거지역
328,서울특별시 강남구 개포동 660-4번지, , , , ,제2종일반주거지역
329,서울특별시 강남구 개포동 660-4번지, , , , ,제2종일반주거지역
330,서울특별시 강남구 개포동 660-4번지, , , , ,제2종일반주거지역
331,서울특별시 강남구 개포동 660-4번지, , , , , 
332,서울특별시 강남구 개포동 660-4번지, , , , ,제2종일반주거지역
333,서울특별시 강남구 개포동 660-4번지, , , , , 
334,서울특별시 강남구 개포동 660-4번지, , , , , 
335,서울특별시 강남구 개포동 660-4번지, , , , , 
336,서울특별시 강남구 개포동 660-4번지, , , , , 
337,서울특별시 강남구 개포동 660-4번지, , , , , 
338,서울특별시 강남구 개포동 660-4번지, , , , , 
339,서울특별시 강남구 개포동 660-4번지, , , , , 
340,서울특별시 강남구 개포동 660-4번지, , , , , 
341,서울특별시 강남구 개포동 660-4번지, , , , , 
342,서울특별시 강남구 개포동 660-4번지, , , , , 
343,서울특별시 강남구 개포동 660-4번지, , , , ,상대보호구역
344,서울특별시 강남구 개포동 660-4번지, , , , ,상대보호구역
345,서울특별시 강남구 개포동 660-4번지, , , , , 
346,서울특별시 강남구 개포동 660-4번지, , , , , 
347,서울특별시 강남구 개포동 660-4번지, , , , , 
348,서울특별시 강남구 개포동 660-4번지, , , , , 
349,서울특별시 강남구 개포동 660-4번지, , , , , 
350,서울특별시 강남구 개포동 660-4번지, , , , ,제2종일반주거지역
351,서울특별시 강남구 개포동 660-4번지, , , , ,도시지역
352,서울특별시 강남구 개포동 660-4번지, , , , , 
353,서울특별시 강남구 개포동 660-4번지, , , , , 
354,서울특별시 강남구 개포동 660-4번지, , , , ,제2종일반주거지역
355,서울특별시 강남구 개포동 660-4번지, , , , , 
356,서울특별시 강남구 개포동 660-4번지, , , , ,제2종일반주거지역
357,서울특별시 강남구 개포동 660-4번지, , , , ,상대보호구역
358,서울특별시 강남구 개포동 660-4번지, , , , ,상대보호구역
359,서울특별시 강남구 개포동 660-4번지, , , , ,제2종일반주거지역
360,서울특별시 강남구 개포동 660-4번지, , , , ,제2종일반주거지역
361,서울특별시 강남구 개포동 660-4번지, , , , ,제2종일반주거지역
362,서울특별시 강남구 개포동 660-4번지, , , , ,제2종일반주거지역
363,서울특별시 강남구 개포동 660-4번지, , , , ,제2종일반주거지역
364,서울특별시 강남구 개포동 660-4번지, , , , ,상대보호구역
365,서울특별시 강남구 개포동 660-4번지, , , , ,상대보호구역
366,서울특별시 강남구 개포동 660-4번지, , , , , 
367,서울특별시 강남구 개포동 660-4번지, , , , , 
368,서울특별시 강남구 개포동 660-4번지, , , , , 
369,서울특별시 강남구 개포동 660-4번지, , , , ,제2종일반주거지역
370,서울특별시 강남구 개포동 660-4번지, , , , ,도시지역
371,서울특별시 강남구 개포동 660-4번지, , , , , 
372,서울특별시 강남구 개포동 660-4번지,제2종근린생활시설,20200603, , ,제2종일반주거지역
373,서울특별시 강남구 개포동 660-13번지,제2종근린생활시설, , , ,도시지역
374,서울특별시 강남구 개포동 660-13번지,공동주택,20120215, ,20120214,제2종일반주거지역
375,서울특별시 강남구 개포동 660-13번지,공동주택, , , ,제2종일반주거지역
376,서울특별시 강남구 개포동 660-16번지,공동주택,20100319, ,20100322,제2종일반주거지역
377,서울특별시 강남구 개포동 660-16번지,공동주택, , , ,도시지역
378,서울특별시 강남구 개포동 660-16번지, , , , , 
379,서울특별시 강남구 개포동 660-18번지,공동주택,20110319, ,20110322,제2종일반주거지역
380,서울특별시 강남구 개포동 660-18번지,공동주택, , , ,제2종일반주거지역
381,서울특별시 강남구 개포동 660-18번지, , , , , 
382,서울특별시 강남구 개포동 660-20번지,공동주택,20110810, ,20110810,제2종일반주거지역
383,서울특별시 강남구 개포동 660-20번지,공동주택, , , ,제2종일반주거지역
384,서울특별시 강남구 개포동 660-21번지,공동주택,20100604, ,20100607,제2종일반주거지역
385,서울특별시 강남구 개포동 660-21번지,공동주택, , , ,제2종일반주거지역
386,서울특별시 강남구 개포동 660-21번지,공동주택, , , ,도시지역
